name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lima, Peru",3/26/2020,26.8,20.9,22.9,28,20.9,23,19.5,82.04,4.7,,8.33,,,,,18,181.4,1014.9,44.2,10,,,,,2020-03-26T06:12:16,2020-03-26T18:14:40,0.02,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",3/27/2020,26.9,20.9,23,28.1,20.9,23,19.2,79.63,2.1,,8.33,,,,,18,187,1013.6,43.3,9.9,,,,,2020-03-27T06:12:18,2020-03-27T18:14:02,0.04,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",3/28/2020,26.8,20.7,22.7,28,20.7,22.8,19,80.32,1.2,,8.33,,,,,20.1,203.1,1013.9,18.4,9.8,,,,,2020-03-28T06:12:20,2020-03-28T18:13:24,0.07,Rain,Clear conditions throughout the day with rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",3/29/2020,25.9,19.7,22.1,25.9,19.7,22.1,19.2,83.74,0.3,,4.17,,,,,14.7,199,1014.5,22.9,9.5,,,,,2020-03-29T06:12:21,2020-03-29T18:12:46,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",3/30/2020,25.9,19.9,22.3,25.9,19.9,22.3,19,82.28,0,,0,,,,,14.6,230.8,1015.3,35.2,9.8,,,,,2020-03-30T06:12:23,2020-03-30T18:12:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",3/31/2020,24.5,20.7,22.1,24.5,20.7,22.1,19.4,85.23,4.5,,8.33,,,,,16.4,233.9,1014.8,61.3,10,,,,,2020-03-31T06:12:25,2020-03-31T18:11:31,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/1/2020,26.9,20.7,23.1,27.8,20.7,23.1,19.4,80.95,0.2,,4.17,,,,,18.1,188,1015.7,24.9,10,,,,,2020-04-01T06:12:27,2020-04-01T18:10:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/2/2020,26,20.7,22.7,26,20.7,22.7,19.2,81.22,0,,0,,,,,23.7,189.5,1015.8,33.2,9.7,,,,,2020-04-02T06:12:30,2020-04-02T18:10:16,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/3/2020,25,20.7,21.8,25,20.7,21.8,18.9,84.08,0,,0,,,,,18.1,193.5,1013.2,81,8.5,,,,,2020-04-03T06:12:32,2020-04-03T18:09:39,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/4/2020,25.9,19.7,22.1,25.9,19.7,22.1,18.3,79.49,0.2,,4.17,,,,,23.7,191.8,1012.6,25.8,10,,,,,2020-04-04T06:12:34,2020-04-04T18:09:02,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/5/2020,25.9,20.9,22.6,25.9,20.9,22.6,18.8,79.57,0,,0,,,,,25.5,165.1,1015,23.3,10,,,,,2020-04-05T06:12:37,2020-04-05T18:08:25,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/6/2020,26.1,18.6,22.3,26.1,18.6,22.3,19.2,82.03,0,,0,,,,,23.7,178.9,1014.6,51.6,9.9,,,,,2020-04-06T06:12:39,2020-04-06T18:07:49,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/7/2020,26,19.5,22.5,26,19.5,22.5,19.3,82.56,0,,0,,,,,14.6,217.3,1014.4,28.2,9,,,,,2020-04-07T06:12:42,2020-04-07T18:07:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/8/2020,26.9,20.7,23.2,28.1,20.7,23.2,19.7,80.75,2.9,,8.33,,,,,25.6,181.5,1015.3,61.4,9.7,,,,,2020-04-08T06:12:45,2020-04-08T18:06:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/9/2020,24,19.9,22,24,19.9,22,19.2,84.4,0,,0,,,,,25.4,176.5,1014.3,76.9,8.7,,,,,2020-04-09T06:12:48,2020-04-09T18:06:02,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/10/2020,25,20.7,22.1,25,20.7,22.1,19.4,84.85,0,,0,,,,,20.1,188.3,1013.4,51.5,10,,,,,2020-04-10T06:12:51,2020-04-10T18:05:27,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/11/2020,26,20.9,22.5,26,20.9,22.5,19,80.98,0,,0,,,,,18,178.4,1016.4,78.1,9.9,,,,,2020-04-11T06:12:54,2020-04-11T18:04:53,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/12/2020,26,19.9,22.1,26,19.9,22.1,18.5,81.04,0,,0,,,,,23.7,173.4,1017.4,24.1,9.5,,,,,2020-04-12T06:12:58,2020-04-12T18:04:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/13/2020,25,19.5,21.1,25,19.5,21.1,18.2,83.91,0,,0,,,,,18.1,201.3,1018,53.6,9.3,,,,,2020-04-13T06:13:02,2020-04-13T18:03:45,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/14/2020,27.9,18.9,22.6,28.7,18.9,22.7,18.3,77.79,0,,0,,,,,22.1,201,1017.5,36,9.4,,,,,2020-04-14T06:13:06,2020-04-14T18:03:11,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/15/2020,27.2,20.8,23.8,28,20.8,23.9,17.7,70.11,0,,0,,,,,20.1,174.8,1018.1,34.8,9.9,,,,,2020-04-15T06:13:10,2020-04-15T18:02:38,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/16/2020,27.9,20.4,23.1,28.8,20.4,23.2,18.2,74.7,0,,0,,,,,16.5,185.3,1017.6,11.5,10,,,,,2020-04-16T06:13:15,2020-04-16T18:02:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/17/2020,26,19.9,22.1,26,19.9,22.2,18.1,78.69,0,,0,,,,,16.3,185.1,1016.9,8.2,9.8,,,,,2020-04-17T06:13:20,2020-04-17T18:01:34,0.88,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/18/2020,25.9,18.9,21.3,25.9,18.9,21.3,17.5,79.78,0.8,,4.17,,,,,20.1,195.5,1017.7,18.4,10,,,,,2020-04-18T06:13:25,2020-04-18T18:01:03,0.91,Rain,Clear conditions throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/19/2020,26,19.7,21.8,26,19.7,21.8,17.4,76.32,0,,0,,,,,20.1,187.7,1018.2,10.2,10,,,,,2020-04-19T06:13:30,2020-04-19T18:00:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/20/2020,25,18.7,21.3,25,18.7,21.3,17.3,78.47,0,,0,,,,,29,170.5,1017.4,1.6,9.5,,,,,2020-04-20T06:13:36,2020-04-20T18:00:02,0.97,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/21/2020,25,18.7,21.2,25,18.7,21.2,16.5,75.31,0,,0,,,,,25.6,168,1016.6,4.9,10,,,,,2020-04-21T06:13:42,2020-04-21T17:59:32,0.99,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/22/2020,26.2,19.9,21.7,26.2,19.9,21.7,16.3,72.04,0,,0,,,,,23.9,165.7,1016.4,0,10,,,,,2020-04-22T06:13:48,2020-04-22T17:59:03,1,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/23/2020,25,19.7,21.7,25,19.7,21.7,16.4,72.66,0,,0,,,,,22,170.7,1016.8,7.4,10,,,,,2020-04-23T06:13:55,2020-04-23T17:58:34,0,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/24/2020,24.3,17.7,21.1,24.3,17.7,21.1,16.6,75.6,0,,0,,,,,27.3,175.7,1015.8,1.6,10,,,,,2020-04-24T06:14:02,2020-04-24T17:58:06,0.01,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/25/2020,26,13.1,21.3,26,13.1,21.3,17.1,76.09,0,,0,,,,,22,174.5,1016.6,1.6,10,,,,,2020-04-25T06:14:09,2020-04-25T17:57:39,0.03,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/26/2020,25,19.9,21.7,25,19.9,21.7,17.3,77.05,0,,0,,,,,25.6,175.6,1015.7,17.2,9.7,,,,,2020-04-26T06:14:16,2020-04-26T17:57:12,0.05,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/27/2020,25,17.9,21,25,17.9,21,16.4,75.81,0.1,,4.17,,,,,22.1,174.4,1015.5,8.6,10,,,,,2020-04-27T06:14:24,2020-04-27T17:56:46,0.09,Rain,Clear conditions throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/28/2020,23.1,17.8,20.3,23.1,17.8,20.3,16.3,78.07,0.2,,4.17,,,,,14.8,226.4,1014.8,9.8,10,,,,,2020-04-28T06:14:33,2020-04-28T17:56:21,0.13,Rain,Clear conditions throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/29/2020,22,17.7,19.8,22,17.7,19.8,16.7,82.47,0,,0,,,,,14.7,277.5,1016.4,14.7,10,,,,,2020-04-29T06:14:41,2020-04-29T17:55:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",4/30/2020,24,18,20.6,24,18,20.6,17.3,81.59,0,,0,,,,,20.2,189.4,1016.8,21.3,9.4,,,,,2020-04-30T06:14:50,2020-04-30T17:55:32,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/1/2020,24,18,20.9,24,18,20.8,17.2,79.84,0.1,,4.17,,,,,20.1,191.6,1016,19.6,10,,,,,2020-05-01T06:15:00,2020-05-01T17:55:09,0.28,Rain,Clear conditions throughout the day with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/2/2020,24.8,18.9,20.8,24.8,18.9,20.8,17.3,81.1,0,,0,,,,,18,182,1017,25.8,10,,,,,2020-05-02T06:15:09,2020-05-02T17:54:47,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/3/2020,23.9,18.8,20.6,23.9,18.8,20.6,17.2,81.52,1.2,,4.17,,,,,23.7,198.5,1015.8,23.3,10,,,,,2020-05-03T06:15:19,2020-05-03T17:54:25,0.39,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/4/2020,23,18.9,20.4,23,18.9,20.4,17.1,81.91,0.4,,4.17,,,,,18.1,181.1,1015.1,24.5,10,,,,,2020-05-04T06:15:30,2020-05-04T17:54:04,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/5/2020,23.3,18.7,20.2,23.3,18.7,20.2,17,82.21,0,,0,,,,,20.2,176.3,1013.2,36,10,,,,,2020-05-05T06:15:40,2020-05-05T17:53:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/6/2020,24.2,17.6,20.1,24.2,17.6,20.1,16.9,82.79,0,,0,,,,,14.6,169,1015.2,35.2,9.8,,,,,2020-05-06T06:15:52,2020-05-06T17:53:25,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/7/2020,23,18.1,20,23,18.1,20.1,17.1,83.74,0.1,,4.17,,,,,14.6,195,1015.9,34.4,9.7,,,,,2020-05-07T06:16:03,2020-05-07T17:53:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/8/2020,24,18,20.1,24,18,20.1,17.1,83.49,0,,0,,,,,22.1,183.9,1015.3,11.9,9.9,,,,,2020-05-08T06:16:15,2020-05-08T17:52:48,0.51,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/9/2020,24,18,20.9,24,18,20.9,16.4,76.78,0,,0,,,,,34.8,156,1015.2,26.2,9.5,,,,,2020-05-09T06:16:27,2020-05-09T17:52:31,0.53,Partially cloudy,Clearing in the afternoon.,wind,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/10/2020,24,18.5,21.3,24,18.5,21.3,15.9,71.92,0,,0,,,,,34.8,158.3,1015.3,21.7,10,,,,,2020-05-10T06:16:39,2020-05-10T17:52:15,0.56,Partially cloudy,Clearing in the afternoon.,wind,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/11/2020,25,18.5,21.7,25,18.5,21.7,15.7,69.18,0,,0,,,,,22,170.7,1017,22.5,10,,,,,2020-05-11T06:16:52,2020-05-11T17:51:59,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/12/2020,24.1,17.9,20.5,24.1,17.9,20.5,16.1,76.23,0,,0,,,,,20.3,191,1018.5,10.2,10,,,,,2020-05-12T06:17:05,2020-05-12T17:51:45,0.65,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/13/2020,23,17.7,19.8,23,17.7,19.8,16.3,81.18,0,,0,,,,,25.6,172.9,1017.2,9,9.7,,,,,2020-05-13T06:17:19,2020-05-13T17:51:31,0.7,Clear,Clear conditions throughout the day.,clear-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/14/2020,22.1,16.9,18.8,22.1,16.9,18.8,16.3,85.55,0,,0,,,,,22,175.9,1015.8,55.2,8.4,,,,,2020-05-14T06:17:33,2020-05-14T17:51:18,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/15/2020,19.6,17,18.1,19.6,17,18.1,15.8,86.36,0,,0,,,,,16.5,240.3,1015.4,95.3,8.9,,,,,2020-05-15T06:17:47,2020-05-15T17:51:06,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/16/2020,22.8,17,19.2,22.8,17,19.2,14.9,76.31,0,,0,,,,,14.6,175.2,1014.9,50.3,10,,,,,2020-05-16T06:18:01,2020-05-16T17:50:54,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/17/2020,20.1,17,18.3,20.1,17,18.3,14.9,80.93,0,,0,,,,,16.5,182.1,1014.8,95.3,9.6,,,,,2020-05-17T06:18:16,2020-05-17T17:50:44,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/18/2020,21.2,17,18.3,21.2,17,18.3,14.9,80.55,0,,0,,,,,25.6,169.7,1016.9,92.4,9.9,,,,,2020-05-18T06:18:31,2020-05-18T17:50:34,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/19/2020,20.1,16,17.5,20.1,16,17.5,14.8,84.43,0,,0,,,,,18.1,173.4,1016.3,98.1,8.1,,,,,2020-05-19T06:18:46,2020-05-19T17:50:26,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/20/2020,20.2,16.3,17.9,20.2,16.3,17.9,14.7,81.71,0,,0,,,,,18,183.7,1016.8,95.7,9.2,,,,,2020-05-20T06:19:01,2020-05-20T17:50:18,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/21/2020,21.1,16.6,18,21.1,16.6,18,14.1,78.28,0,,0,,,,,21.9,180.2,1016.4,94.1,9.8,,,,,2020-05-21T06:19:17,2020-05-21T17:50:10,1,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/22/2020,19.1,16,17.7,19.1,16,17.7,14.3,80.38,0,,0,,,,,16.4,235.5,1014.9,98.2,9.4,,,,,2020-05-22T06:19:33,2020-05-22T17:50:04,1,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/23/2020,20.1,17,17.9,20.1,17,17.9,14.5,80.88,0,,0,,,,,22.1,265.3,1016.3,71.2,10,,,,,2020-05-23T06:19:49,2020-05-23T17:49:59,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/24/2020,19.1,17,17.7,19.1,17,17.8,14.9,83.43,0,,0,,,,,11.1,201.9,1015.5,98.1,8.1,,,,,2020-05-24T06:20:05,2020-05-24T17:49:54,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/25/2020,21.1,16.6,18.2,21.1,16.6,18.2,15.1,82.36,0,,0,,,,,16.4,187.1,1013.9,94.9,9.2,,,,,2020-05-25T06:20:22,2020-05-25T17:49:50,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/26/2020,22.1,17,18.7,22.1,17,18.7,15.3,81.23,0,,0,,,,,13,228.6,1014.1,60.8,9,,,,,2020-05-26T06:20:38,2020-05-26T17:49:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/27/2020,21.1,16.8,18.8,21.1,16.8,18.8,15.9,83.37,0,,0,,,,,16.5,190,1017.2,89.2,9.7,,,,,2020-05-27T06:20:55,2020-05-27T17:49:45,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/28/2020,22,17.7,19.6,22,17.7,19.6,16.2,80.92,0,,0,,,,,18,170.6,1019.1,98.1,9.3,,,,,2020-05-28T06:21:12,2020-05-28T17:49:44,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/29/2020,22.1,18.7,19.7,22.1,18.7,19.7,16.1,79.77,0,,0,,,,,22.1,167.1,1020.1,78.5,10,,,,,2020-05-29T06:21:29,2020-05-29T17:49:43,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/30/2020,22,16.7,19,22,16.7,19,15.6,81.22,0,,0,,,,,23.9,170.2,1019.2,74,10,,,,,2020-05-30T06:21:46,2020-05-30T17:49:43,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",5/31/2020,20.2,16.9,18.6,20.2,16.9,18.6,15.4,81.93,0,,0,,,,,27.4,164.1,1019,96.5,9.6,,,,,2020-05-31T06:22:03,2020-05-31T17:49:44,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/1/2020,21,17.4,18.6,21,17.4,18.6,15.9,84.74,0,,0,,,,,16.3,160.8,1018.9,95.3,9.1,,,,,2020-06-01T06:22:20,2020-06-01T17:49:46,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/2/2020,20.1,16.9,18,20.1,16.9,18,15.6,85.94,0,,0,,,,,14.6,259.5,1018,95.7,8.3,,,,,2020-06-02T06:22:37,2020-06-02T17:49:48,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/3/2020,20.1,16.7,18,20.1,16.7,18,15.7,86.42,0,,0,,,,,20.3,189,1017.6,98.1,9.3,,,,,2020-06-03T06:22:55,2020-06-03T17:49:51,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/4/2020,20.1,16.7,18,20.1,16.7,18,15.1,83.41,0,,0,,,,,20.3,187.2,1016,94.2,10,,,,,2020-06-04T06:23:12,2020-06-04T17:49:55,0.49,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/5/2020,20.1,16.9,17.8,20.1,16.9,17.8,14.7,81.82,0,,0,,,,,14.5,266.2,1016.7,98.1,8.5,,,,,2020-06-05T06:23:29,2020-06-05T17:50:00,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/6/2020,20,16.6,18,20,16.6,18,14.7,81.3,0,,0,,,,,12.9,187.5,1018.9,98.1,8,,,,,2020-06-06T06:23:46,2020-06-06T17:50:05,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/7/2020,19.1,17.5,18.2,19.1,17.5,18.2,14.9,81.05,0,,0,,,,,27.3,167.3,1018.7,97.7,9.8,,,,,2020-06-07T06:24:03,2020-06-07T17:50:11,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/8/2020,19.6,16.9,17.9,19.6,16.9,17.9,14.4,80.42,0,,0,,,,,18,201.5,1016.5,98.1,9.8,,,,,2020-06-08T06:24:19,2020-06-08T17:50:17,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/9/2020,19.1,17,17.8,19.1,17,17.8,14.8,83.01,0,,0,,,,,16.3,247.3,1015.9,96.1,9.8,,,,,2020-06-09T06:24:36,2020-06-09T17:50:24,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/10/2020,21.1,16.9,18.8,21.1,16.9,18.8,14.2,75.09,0,,0,,,,,16.3,193.9,1016.8,92,9.9,,,,,2020-06-10T06:24:53,2020-06-10T17:50:32,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/11/2020,22,17,19,22,17,19,14.3,74.76,0,,0,,,,,23.7,175,1018.7,63.8,9.8,,,,,2020-06-11T06:25:09,2020-06-11T17:50:41,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/12/2020,19.1,16.9,18,19.1,16.9,18,14.5,79.85,0,,0,,,,,20.3,179.8,1019,97.7,8.9,,,,,2020-06-12T06:25:25,2020-06-12T17:50:50,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/13/2020,19.1,16.9,17.7,19.1,16.9,17.7,14.5,81.96,0,,0,,,,,16.4,201.8,1015.5,98.1,9,,,,,2020-06-13T06:25:41,2020-06-13T17:50:59,0.77,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/14/2020,21.1,16.5,17.9,21.1,16.5,18,14.4,80.47,0,,0,,,,,18.2,193.5,1015.7,75.2,9.8,,,,,2020-06-14T06:25:56,2020-06-14T17:51:09,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/15/2020,19.1,16.9,17.9,19.1,16.9,17.9,14,78.02,0,,0,,,,,25.6,162.7,1016.8,94.5,9.7,,,,,2020-06-15T06:26:12,2020-06-15T17:51:20,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/16/2020,21.6,16.9,18.4,21.6,16.9,18.4,13.8,74.97,0,,0,,,,,23.7,166.6,1017.8,70.3,9.8,,,,,2020-06-16T06:26:26,2020-06-16T17:51:31,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/17/2020,20.1,16.9,18,20.1,16.9,18,14.2,78.55,0,,0,,,,,25.4,170.4,1016.4,98.1,9.1,,,,,2020-06-17T06:26:41,2020-06-17T17:51:43,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/18/2020,19.6,16.4,17.9,19.6,16.4,17.9,14.5,80.79,2.2,,4.17,,,,,12.9,253,1016.7,97.3,10,,,,,2020-06-18T06:26:55,2020-06-18T17:51:55,0.97,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/19/2020,20.1,16.9,18,20.1,16.9,18,14.6,80.73,0,,0,,,,,22,165.7,1017,90,10,,,,,2020-06-19T06:27:09,2020-06-19T17:52:07,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/20/2020,19.1,15.8,17,19.1,15.8,17,14.4,84.57,0,,0,,,,,18,236.2,1015.4,97.3,9.6,,,,,2020-06-20T06:27:23,2020-06-20T17:52:20,1,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/21/2020,19.2,16,17.2,19.2,16,17.2,13.8,80.91,0,,0,,,,,14.7,216.8,1015.9,96.1,8.6,,,,,2020-06-21T06:27:36,2020-06-21T17:52:33,0,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/22/2020,19.1,15.9,17,19.1,15.9,17,13.8,81.67,0,,0,,,,,12.9,217.5,1016.6,87.5,8.2,,,,,2020-06-22T06:27:48,2020-06-22T17:52:47,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"8,462,809,999,984,600,000,000"
"Lima, Peru",6/23/2020,19.1,15,16.8,19.1,15,16.9,13.9,83.19,0,,0,,,,,18.2,197.6,1015.8,90.4,9.3,,,,,2020-06-23T06:28:00,2020-06-23T17:53:01,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"8,462,809,999,984,600,000,000"
